[2016/3/26 - 8:48:35] Jamer_LasBiu (ID: 4 | SQL ID: 3934 | Level: 1 | IP: 115.78.124.205) has logged in.
[2016/3/26 - 8:49:32] Alce_Khaq (ID: 2 | SQL ID: 3942 | Level: 1 | IP: 115.78.114.227) has been kicked/banned.
[2016/3/26 - 8:50:09] Alce_Khaq (ID: 2 | SQL ID: 3942 | Level: 1 | IP: 115.78.114.227) has logged in.
[2016/3/26 - 8:55:56] Jamer_LasBiu (ID: 4 | SQL ID: 3934 | Level: 1 | IP: 115.78.124.205) has disconnected.
[2016/3/26 - 8:56:20] Jamer_LasKun (ID: 3 | SQL ID: 3933 | Level: 1 | IP: 115.78.124.205) has disconnected.
[2016/3/26 - 8:56:28] Jamer_LasBiu (ID: 4 | SQL ID: 3934 | Level: 1 | IP: 115.78.124.205) has logged in.
[2016/3/26 - 8:56:49] Jamer_LasBiu (ID: 4 | SQL ID: 3934 | Level: 1 | IP: 115.78.124.205) has disconnected.
[2016/3/26 - 8:57:42] Jamer_LasBiu (ID: 3 | SQL ID: 3934 | Level: 1 | IP: 115.78.124.205) has logged in.
[2016/3/26 - 8:57:54] Jamer_LasBiu (ID: 3 | SQL ID: 3934 | Level: 1 | IP: 115.78.124.205) has disconnected.
[2016/3/26 - 8:58:21] Alce_Khaq (ID: 2 | SQL ID: 3942 | Level: 1 | IP: 115.78.114.227) has disconnected.
[2016/3/26 - 9:00:05] Jamer_LasBiu (ID: 2 | SQL ID: 3934 | Level: 1 | IP: 115.78.124.205) has logged in.
[2016/3/26 - 9:00:16] Super_DJ (ID: 3 | SQL ID: 3943 | Level: 1 | IP: 113.162.195.234) has logged in.
[2016/3/26 - 9:00:33] Super_Boy (ID: 4 | SQL ID: 3944 | Level: 1 | IP: 113.162.195.234) has logged in.
[2016/3/26 - 9:01:13] Jamer_LasBiu (ID: 2 | SQL ID: 3934 | Level: 1 | IP: 115.78.124.205) has disconnected.
[2016/3/26 - 9:01:21] Alce_Khaq (ID: 2 | SQL ID: 3942 | Level: 1 | IP: 115.78.114.227) has logged in.
[2016/3/26 - 9:04:30] Super_DJ (ID: 3 | SQL ID: 3943 | Level: 1 | IP: 113.162.195.234) has disconnected.
[2016/3/26 - 9:05:05] Super_Boy (ID: 4 | SQL ID: 3944 | Level: 1 | IP: 113.162.195.234) has disconnected.
[2016/3/26 - 9:08:33] wis_nhi (ID: 3 | SQL ID: 3939 | Level: 1 | IP: 115.79.43.229) has logged in.
[2016/3/26 - 9:11:31] Alce_Khaq (ID: 2 | SQL ID: 3942 | Level: 1 | IP: 115.78.114.227) has timed out.
[2016/3/26 - 9:11:50] Alce_Khaq (ID: 2 | SQL ID: 3942 | Level: 1 | IP: 115.78.114.227) has logged in.
[2016/3/26 - 9:16:04] Alce_Khaq (ID: 2 | SQL ID: 3942 | Level: 1 | IP: 115.78.114.227) has disconnected.
[2016/3/26 - 9:17:37] Alce_Khaq (ID: 2 | SQL ID: 3942 | Level: 1 | IP: 115.78.114.227) has logged in.
[2016/3/26 - 9:19:28] wis_nhi (ID: 3 | SQL ID: 3939 | Level: 1 | IP: 115.79.43.229) has disconnected.
[2016/3/26 - 9:27:21] Nguyen_ThanhDat (ID: 3 | SQL ID: 0 | Level: 1 | IP: 116.105.192.7) has logged in.
[2016/3/26 - 9:31:50] Nguyen_ThanhDat (ID: 3 | SQL ID: 0 | Level: 1 | IP: 116.105.192.7) has timed out.
[2016/3/26 - 9:32:20] Alce_Khaq (ID: 2 | SQL ID: 3942 | Level: 1 | IP: 115.78.114.227) has been kicked/banned.
[2016/3/26 - 9:32:49] Nguyen_ThanhDat (ID: 2 | SQL ID: 0 | Level: 1 | IP: 116.105.192.7) has logged in.
[2016/3/26 - 9:33:22] Battle_Minh (ID: 3 | SQL ID: 3918 | Level: 1 | IP: 115.79.36.137) has logged in.
[2016/3/26 - 9:33:55] Alce_Khaq (ID: 4 | SQL ID: 3942 | Level: 1 | IP: 115.78.114.227) has logged in.
[2016/3/26 - 9:34:06] Nghi_Vip (ID: 5 | SQL ID: 3945 | Level: 1 | IP: 113.163.127.154) has logged in.
[2016/3/26 - 9:34:56] Battle_Minh (ID: 3 | SQL ID: 3918 | Level: 1 | IP: 115.79.36.137) has timed out.
[2016/3/26 - 9:35:18] Battle_Minh (ID: 3 | SQL ID: 3918 | Level: 1 | IP: 115.79.36.137) has logged in.
[2016/3/26 - 9:39:39] Battle_Hao (ID: 6 | SQL ID: 3946 | Level: 1 | IP: 115.79.36.137) has logged in.
[2016/3/26 - 9:44:24] Chau_Huy (ID: 1 | SQL ID: 3937 | Level: 1 | IP: 113.163.127.154) has disconnected.
[2016/3/26 - 9:45:09] Jamer_LAster (ID: 1 | SQL ID: 3932 | Level: 1 | IP: 113.163.127.154) has logged in.
[2016/3/26 - 9:46:44] Ken_Gayz (ID: 0 | SQL ID: 3938 | Level: 1 | IP: 113.169.244.41) has been kicked/banned.
[2016/3/26 - 9:49:36] Chihai_Cardenas (ID: 0 | SQL ID: 3947 | Level: 1 | IP: 123.20.35.189) has logged in.
[2016/3/26 - 9:50:04] Duy_Cardenas (ID: 7 | SQL ID: 3948 | Level: 1 | IP: 123.20.35.189) has logged in.
[2016/3/26 - 9:51:32] Chihai_Cardenas (ID: 0 | SQL ID: 3947 | Level: 1 | IP: 123.20.35.189) has disconnected.
[2016/3/26 - 9:51:44] Nguyen_ThanhDat (ID: 2 | SQL ID: 0 | Level: 1 | IP: 116.105.192.7) has timed out.
[2016/3/26 - 9:53:47] Nguyen_ThanhDat (ID: 0 | SQL ID: 0 | Level: 1 | IP: 116.105.192.7) has logged in.
[2016/3/26 - 9:56:52] Marion_Greene (ID: 2 | SQL ID: 3949 | Level: 1 | IP: 116.105.192.7) has logged in.
[2016/3/26 - 9:57:45] Duy_Cardenas (ID: 7 | SQL ID: 3948 | Level: 1 | IP: 123.20.35.189) has disconnected.
[2016/3/26 - 9:58:13] Marion_Greene (ID: 2 | SQL ID: 3949 | Level: 1 | IP: 116.105.192.7) has disconnected.
[2016/3/26 - 9:58:44] Marion_Greene (ID: 2 | SQL ID: 3949 | Level: 1 | IP: 116.105.192.7) has logged in.
[2016/3/26 - 9:59:26] Agnes_Daniels (ID: 7 | SQL ID: 3950 | Level: 1 | IP: 116.105.192.7) has logged in.
[2016/3/26 - 10:01:44] Frank_Tucker (ID: 8 | SQL ID: 3951 | Level: 1 | IP: 116.105.192.7) has logged in.
[2016/3/26 - 10:02:18] Debra_Dunn (ID: 9 | SQL ID: 3952 | Level: 1 | IP: 116.105.192.7) has logged in.
[2016/3/26 - 10:03:11] Huy_Khung (ID: 10 | SQL ID: 3953 | Level: 1 | IP: 115.79.42.210) has logged in.
[2016/3/26 - 10:06:11] Nguyen_ThanhDat (ID: 0 | SQL ID: 0 | Level: 1 | IP: 116.105.192.7) has disconnected.
[2016/3/26 - 10:06:30] Huy_Khung (ID: 10 | SQL ID: 3953 | Level: 1 | IP: 115.79.42.210) has disconnected.
[2016/3/26 - 10:07:50] Debra_Dunn (ID: 9 | SQL ID: 3952 | Level: 1 | IP: 116.105.192.7) has disconnected.
[2016/3/26 - 10:07:52] Frank_Tucker (ID: 8 | SQL ID: 3951 | Level: 1 | IP: 116.105.192.7) has disconnected.
[2016/3/26 - 10:07:54] Agnes_Daniels (ID: 7 | SQL ID: 3950 | Level: 1 | IP: 116.105.192.7) has disconnected.
[2016/3/26 - 10:08:22] Ken_Gayz (ID: 0 | SQL ID: 3938 | Level: 1 | IP: 113.169.244.41) has logged in.
[2016/3/26 - 10:08:31] Nguyen_ThanhDat (ID: 7 | SQL ID: 0 | Level: 1 | IP: 116.105.192.7) has logged in.
[2016/3/26 - 10:09:43] Kaiz_Ewarns (ID: 8 | SQL ID: 3954 | Level: 1 | IP: 115.75.4.62) has logged in.
[2016/3/26 - 10:11:07] David_Khanh (ID: 9 | SQL ID: 3955 | Level: 1 | IP: 27.74.141.124) has logged in.
[2016/3/26 - 10:11:43] Ken_Gayz (ID: 0 | SQL ID: 3938 | Level: 1 | IP: 113.169.244.41) has disconnected.
[2016/3/26 - 10:15:14] Alce_Khaq (ID: 4 | SQL ID: 3942 | Level: 1 | IP: 115.78.114.227) has disconnected.
[2016/3/26 - 10:15:58] Gayz_Ido (ID: 0 | SQL ID: 3956 | Level: 1 | IP: 118.68.212.83) has logged in.
[2016/3/26 - 10:16:14] Alce_Khaq (ID: 4 | SQL ID: 3942 | Level: 1 | IP: 115.78.114.227) has logged in.
[2016/3/26 - 10:21:22] dosu_ajinma (ID: 10 | SQL ID: 3957 | Level: 1 | IP: 1.52.141.147) has logged in.
[2016/3/26 - 10:22:01] Gayz_Ido (ID: 0 | SQL ID: 3956 | Level: 1 | IP: 118.68.212.83) has disconnected.
[2016/3/26 - 10:23:45] Le_Trong (ID: 0 | SQL ID: 3958 | Level: 1 | IP: 1.52.141.147) has logged in.
[2016/3/26 - 10:25:11] Frozen_Ngoc (ID: 11 | SQL ID: 3959 | Level: 1 | IP: 115.78.126.32) has logged in.
[2016/3/26 - 10:26:03] trong_FA (ID: 12 | SQL ID: 3960 | Level: 1 | IP: 14.160.36.134) has logged in.
[2016/3/26 - 10:27:37] trong_FA (ID: 12 | SQL ID: 3960 | Level: 1 | IP: 14.160.36.134) has disconnected.
[2016/3/26 - 10:28:35] Alce_Khaq (ID: 4 | SQL ID: 3942 | Level: 1 | IP: 115.78.114.227) has timed out.
[2016/3/26 - 10:28:49] Marion_Greene (ID: 2 | SQL ID: 3949 | Level: 1 | IP: 116.105.192.7) has been kicked/banned.
[2016/3/26 - 10:29:37] Frozen_Ngoc (ID: 11 | SQL ID: 3959 | Level: 1 | IP: 115.78.126.32) has disconnected.
[2016/3/26 - 10:29:39] trong_FA (ID: 4 | SQL ID: 3960 | Level: 1 | IP: 14.160.36.134) has logged in.
[2016/3/26 - 10:30:00] Kaiz_Ewarns (ID: 8 | SQL ID: 3954 | Level: 1 | IP: 115.75.4.62) has timed out.
[2016/3/26 - 10:30:34] trong_FA (ID: 4 | SQL ID: 3960 | Level: 1 | IP: 14.160.36.134) has disconnected.
[2016/3/26 - 10:32:55] Le_Trong (ID: 0 | SQL ID: 3958 | Level: 1 | IP: 1.52.141.147) has disconnected.
[2016/3/26 - 10:32:56] Nghi_Vip (ID: 5 | SQL ID: 3945 | Level: 1 | IP: 113.163.127.154) has disconnected.
[2016/3/26 - 10:34:29] Frozen_Ngoc (ID: 2 | SQL ID: 3959 | Level: 1 | IP: 115.78.126.32) has logged in.
[2016/3/26 - 10:34:59] Le_Trong (ID: 4 | SQL ID: 3958 | Level: 1 | IP: 1.52.141.147) has logged in.
[2016/3/26 - 10:36:18] Nguyen_ThanhDat (ID: 7 | SQL ID: 0 | Level: 1 | IP: 116.105.192.7) has disconnected.
[2016/3/26 - 10:41:02] dosu_ajinma (ID: 10 | SQL ID: 3957 | Level: 1 | IP: 1.52.141.147) has timed out.
[2016/3/26 - 10:41:18] dosu_ajinma (ID: 0 | SQL ID: 3957 | Level: 1 | IP: 1.52.141.147) has logged in.
[2016/3/26 - 10:41:24] Battle_Minh (ID: 3 | SQL ID: 3918 | Level: 1 | IP: 115.79.36.137) has disconnected.
[2016/3/26 - 10:41:37] Le_Trong (ID: 4 | SQL ID: 3958 | Level: 1 | IP: 1.52.141.147) has disconnected.
[2016/3/26 - 10:43:03] Hoai_Rins (ID: 3 | SQL ID: 3961 | Level: 1 | IP: 113.165.237.243) has logged in.
[2016/3/26 - 10:43:44] Alce_Khaq (ID: 4 | SQL ID: 3942 | Level: 1 | IP: 115.78.124.205) has logged in.
[2016/3/26 - 10:44:52] Le_Trong (ID: 5 | SQL ID: 3958 | Level: 1 | IP: 1.52.141.147) has logged in.
[2016/3/26 - 10:46:46] Mafia_Nhat (ID: 7 | SQL ID: 3962 | Level: 1 | IP: 113.163.136.228) has logged in.
[2016/3/26 - 10:49:04] Alce_Khaq (ID: 4 | SQL ID: 3942 | Level: 1 | IP: 115.78.124.205) has been kicked/banned.
[2016/3/26 - 10:49:34] Alce_Khaq (ID: 4 | SQL ID: 3942 | Level: 1 | IP: 115.78.124.205) has logged in.
[2016/3/26 - 10:49:43] Mafia_Nhat (ID: 7 | SQL ID: 3962 | Level: 1 | IP: 113.163.136.228) has disconnected.
[2016/3/26 - 10:51:04] Frozen_Ngoc (ID: 2 | SQL ID: 3959 | Level: 1 | IP: 115.78.126.32) has disconnected.
[2016/3/26 - 10:53:36] dosu_ajinma (ID: 0 | SQL ID: 3957 | Level: 1 | IP: 1.52.141.147) has disconnected.
[2016/3/26 - 10:53:41] Le_Trong (ID: 5 | SQL ID: 3958 | Level: 1 | IP: 1.52.141.147) has disconnected.
[2016/3/26 - 10:54:33] dosu_ajinma (ID: 0 | SQL ID: 3957 | Level: 1 | IP: 1.52.141.147) has logged in.
[2016/3/26 - 10:54:46] dosu_ajinma (ID: 0 | SQL ID: 3957 | Level: 1 | IP: 1.52.141.147) has disconnected.
[2016/3/26 - 10:57:02] Battle_Minh (ID: 0 | SQL ID: 3918 | Level: 1 | IP: 115.79.36.137) has logged in.
[2016/3/26 - 10:59:41] Battle_Minh (ID: 0 | SQL ID: 3918 | Level: 1 | IP: 115.79.36.137) has disconnected.
[2016/3/26 - 11:00:22] Battle_Luan (ID: 0 | SQL ID: 7 | Level: 1 | IP: 115.79.36.137) has logged in.
[2016/3/26 - 11:02:42] Dat_Lumia (ID: 2 | SQL ID: 3963 | Level: 1 | IP: 115.78.131.244) has logged in.
[2016/3/26 - 11:03:58] Kidz_Jameson (ID: 5 | SQL ID: 3964 | Level: 1 | IP: 203.205.34.137) has logged in.
[2016/3/26 - 11:04:04] Kidz_Jameson (ID: 5 | SQL ID: 3964 | Level: 1 | IP: 203.205.34.137) has disconnected.
[2016/3/26 - 11:04:18] Dat_Lumia (ID: 2 | SQL ID: 3963 | Level: 1 | IP: 115.78.131.244) has disconnected.
[2016/3/26 - 11:05:13] Kidz_Smith (ID: 2 | SQL ID: 3965 | Level: 1 | IP: 203.205.34.137) has logged in.
[2016/3/26 - 11:05:41] Kidz_Smith (ID: 2 | SQL ID: 3965 | Level: 1 | IP: 203.205.34.137) has disconnected.
[2016/3/26 - 11:07:01] Battle_Minh (ID: 5 | SQL ID: 3918 | Level: 1 | IP: 115.79.36.137) has logged in.
[2016/3/26 - 11:07:41] Kidz_Jameson (ID: 7 | SQL ID: 3964 | Level: 1 | IP: 203.205.34.137) has logged in.
[2016/3/26 - 11:08:09] Battle_Binz (ID: 2 | SQL ID: 6 | Level: 1 | IP: 115.79.36.137) has logged in.
[2016/3/26 - 11:11:41] Battle_Kiet (ID: 8 | SQL ID: 3966 | Level: 1 | IP: 115.79.36.137) has logged in.
[2016/3/26 - 11:12:30] Hoai_Rins (ID: 3 | SQL ID: 3961 | Level: 1 | IP: 113.165.237.243) has been kicked/banned.
[2016/3/26 - 11:12:41] phuong_bt (ID: 3 | SQL ID: 3967 | Level: 1 | IP: 117.3.56.32) has logged in.
[2016/3/26 - 11:15:56] Battle_Kiet (ID: 8 | SQL ID: 3966 | Level: 1 | IP: 115.79.36.137) has disconnected.
[2016/3/26 - 11:16:52] phuong_bt (ID: 3 | SQL ID: 3967 | Level: 1 | IP: 117.3.56.32) has disconnected.
[2016/3/26 - 11:18:11] David_Khanh (ID: 9 | SQL ID: 3955 | Level: 1 | IP: 27.74.141.124) has timed out.
[2016/3/26 - 11:19:39] Aria_Pirates (ID: 3 | SQL ID: 4 | Level: 1 | IP: 115.78.95.56) has logged in.
[2016/3/26 - 11:19:42] Hoai_Rins (ID: 8 | SQL ID: 3961 | Level: 1 | IP: 113.165.237.243) has logged in.
[2016/3/26 - 11:20:39] Yuuki_Asuna (ID: 9 | SQL ID: 5 | Level: 1 | IP: 27.2.127.251) has logged in.
[2016/3/26 - 11:21:45] Dat_Lumia (ID: 10 | SQL ID: 3963 | Level: 1 | IP: 115.78.131.244) has logged in.
[2016/3/26 - 11:21:57] Akat_SuKi (ID: 11 | SQL ID: 3935 | Level: 1 | IP: 113.174.164.74) has logged in.
[2016/3/26 - 11:22:12] Dat_Lumia (ID: 10 | SQL ID: 3963 | Level: 1 | IP: 115.78.131.244) has timed out.
[2016/3/26 - 11:22:32] dosu_ajinma (ID: 10 | SQL ID: 3957 | Level: 1 | IP: 1.52.141.147) has logged in.
[2016/3/26 - 11:24:05] Battle_Khang (ID: 12 | SQL ID: 3968 | Level: 1 | IP: 115.79.36.137) has logged in.
[2016/3/26 - 11:24:30] Nicky_Boy (ID: 8 | SQL ID: 3961 | Level: 1 | IP: 113.165.237.243) has been kicked/banned.
[2016/3/26 - 11:24:40] Battle_Khang (ID: 12 | SQL ID: 3968 | Level: 1 | IP: 115.79.36.137) has disconnected.
[2016/3/26 - 11:25:43] Battle_Khang (ID: 8 | SQL ID: 3968 | Level: 1 | IP: 115.79.36.137) has logged in.
[2016/3/26 - 11:27:05] dosu_ajinma (ID: 10 | SQL ID: 3957 | Level: 1 | IP: 1.52.141.147) has disconnected.
[2016/3/26 - 11:27:54] nick_tamhoang (ID: 10 | SQL ID: 3969 | Level: 1 | IP: 113.183.219.108) has logged in.
[2016/3/26 - 11:29:02] nick_tamhoang (ID: 10 | SQL ID: 3969 | Level: 1 | IP: 113.183.219.108) has disconnected.
[2016/3/26 - 11:30:26] Yuuki_Asuna (ID: 9 | SQL ID: 5 | Level: 1 | IP: 27.2.127.251) has disconnected.
[2016/3/26 - 11:30:59] Yuuki_Asuna (ID: 9 | SQL ID: 5 | Level: 1 | IP: 27.2.127.251) has logged in.
[2016/3/26 - 11:32:29] dosu_ajinma (ID: 10 | SQL ID: 3957 | Level: 1 | IP: 1.52.141.147) has logged in.
[2016/3/26 - 11:33:29] dosu_ajinma (ID: 10 | SQL ID: 3957 | Level: 1 | IP: 1.52.141.147) has timed out.
[2016/3/26 - 11:34:07] Yenz_Nguyen (ID: 10 | SQL ID: 3970 | Level: 1 | IP: 42.118.124.1) has logged in.
[2016/3/26 - 11:34:50] Nghia_Smile (ID: 12 | SQL ID: 3971 | Level: 1 | IP: 14.183.227.250) has logged in.
[2016/3/26 - 11:35:04] dosu_ajinma (ID: 13 | SQL ID: 3957 | Level: 1 | IP: 1.52.141.147) has logged in.
[2016/3/26 - 11:36:34] Chistopher_D_Mario (ID: 14 | SQL ID: 3972 | Level: 1 | IP: 14.173.104.15) has logged in.
[2016/3/26 - 11:37:34] dosu_ajinma (ID: 13 | SQL ID: 3957 | Level: 1 | IP: 1.52.141.147) has disconnected.
[2016/3/26 - 11:37:58] Battle_Khang (ID: 8 | SQL ID: 3968 | Level: 1 | IP: 115.79.36.137) has disconnected.
[2016/3/26 - 11:39:01] Chistopher_D_Mario (ID: 14 | SQL ID: 3972 | Level: 1 | IP: 14.173.104.15) has disconnected.
[2016/3/26 - 11:40:37] Kaiz_Ewarns (ID: 8 | SQL ID: 3954 | Level: 1 | IP: 115.75.4.62) has logged in.
[2016/3/26 - 11:40:51] Kaiz_Ewarns (ID: 8 | SQL ID: 3954 | Level: 1 | IP: 115.75.4.62) has disconnected.
[2016/3/26 - 11:41:30] Nghia_Smile (ID: 12 | SQL ID: 3971 | Level: 1 | IP: 14.183.227.250) has disconnected.
[2016/3/26 - 11:42:16] Aria_Pirates (ID: 3 | SQL ID: 4 | Level: 1 | IP: 115.78.95.56) has timed out.
[2016/3/26 - 11:43:57] dosu_ajinma (ID: 3 | SQL ID: 3957 | Level: 1 | IP: 1.52.141.147) has logged in.
[2016/3/26 - 11:45:14] dosu_ajinma (ID: 3 | SQL ID: 3957 | Level: 1 | IP: 1.52.141.147) has disconnected.
[2016/3/26 - 11:46:15] dosu_ajinma (ID: 3 | SQL ID: 3957 | Level: 1 | IP: 1.52.141.147) has logged in.
[2016/3/26 - 11:46:20] Yenz_Nguyen (ID: 10 | SQL ID: 3970 | Level: 1 | IP: 42.118.124.1) has timed out.
[2016/3/26 - 11:46:43] Jamer_LAster (ID: 1 | SQL ID: 3932 | Level: 2 | IP: 113.163.127.154) has disconnected.
[2016/3/26 - 11:46:55] Kaiz_Ewarns (ID: 8 | SQL ID: 3954 | Level: 1 | IP: 115.75.4.62) has logged in.
[2016/3/26 - 11:47:06] dosu_ajinma (ID: 3 | SQL ID: 3957 | Level: 1 | IP: 1.52.141.147) has disconnected.
[2016/3/26 - 11:47:09] Yenz_Nguyen (ID: 1 | SQL ID: 3970 | Level: 1 | IP: 42.118.124.1) has logged in.
[2016/3/26 - 11:47:12] Jamer_LAster (ID: 10 | SQL ID: 3932 | Level: 2 | IP: 113.163.127.154) has logged in.
[2016/3/26 - 11:48:15] Kaiz_Ewarns (ID: 8 | SQL ID: 3954 | Level: 1 | IP: 115.75.4.62) has disconnected.
[2016/3/26 - 11:48:30] Alce_Khaq (ID: 4 | SQL ID: 3942 | Level: 2 | IP: 115.78.124.205) has disconnected.
[2016/3/26 - 11:49:03] Zeus_Khaq (ID: 3 | SQL ID: 3973 | Level: 1 | IP: 115.78.124.205) has logged in.
[2016/3/26 - 11:49:14] KenTon_Jvore (ID: 4 | SQL ID: 3974 | Level: 1 | IP: 113.176.206.2) has logged in.
[2016/3/26 - 11:49:49] dosu_ajinma (ID: 8 | SQL ID: 3957 | Level: 1 | IP: 1.52.141.147) has logged in.
[2016/3/26 - 11:50:05] Battle_Hao (ID: 6 | SQL ID: 3946 | Level: 1 | IP: 115.79.36.137) has disconnected.
[2016/3/26 - 11:51:44] Nguyen_ThanhDat (ID: 6 | SQL ID: 0 | Level: 1 | IP: 116.105.192.7) has logged in.
[2016/3/26 - 11:51:56] KenTon_Jvore (ID: 4 | SQL ID: 3974 | Level: 1 | IP: 113.176.206.2) has timed out.
[2016/3/26 - 11:52:10] KenTon_Jvore (ID: 4 | SQL ID: 3974 | Level: 1 | IP: 113.176.206.2) has logged in.
[2016/3/26 - 12:01:17] Ashley_Cole (ID: 12 | SQL ID: 3975 | Level: 1 | IP: 113.176.152.76) has logged in.
[2016/3/26 - 12:01:48] Yenz_Nguyen (ID: 1 | SQL ID: 3970 | Level: 1 | IP: 42.118.124.1) has timed out.
[2016/3/26 - 12:07:29] Jamer_LAster (ID: 10 | SQL ID: 3932 | Level: 2 | IP: 113.163.127.154) has disconnected.
[2016/3/26 - 12:09:06] Ashley_Cole (ID: 12 | SQL ID: 3975 | Level: 1 | IP: 113.176.152.76) has disconnected.
[2016/3/26 - 12:10:09] Yuuki_Asuna (ID: 9 | SQL ID: 5 | Level: 1 | IP: 27.2.127.251) has disconnected.
[2016/3/26 - 12:15:28] Akat_SuKi (ID: 11 | SQL ID: 3935 | Level: 1 | IP: 113.174.164.74) has timed out.
[2016/3/26 - 12:16:15] KenTon_Jvore (ID: 4 | SQL ID: 3974 | Level: 2 | IP: 113.176.206.2) has disconnected.
[2016/3/26 - 12:17:28] Akat_SuKi (ID: 1 | SQL ID: 3935 | Level: 1 | IP: 113.174.164.74) has logged in.
[2016/3/26 - 12:18:08] KenTon_Jvore (ID: 4 | SQL ID: 3974 | Level: 2 | IP: 113.176.206.2) has logged in.
[2016/3/26 - 12:18:37] Nguyen_ThanhDat (ID: 6 | SQL ID: 0 | Level: 1 | IP: 116.105.192.7) has disconnected.
[2016/3/26 - 12:20:56] Hunters_Nicola (ID: 6 | SQL ID: 3976 | Level: 1 | IP: 113.176.152.144) has logged in.
[2016/3/26 - 12:23:38] Jamer_Laster (ID: 9 | SQL ID: 3932 | Level: 2 | IP: 116.100.211.99) has logged in.
[2016/3/26 - 12:25:03] Le_Trong (ID: 10 | SQL ID: 3958 | Level: 1 | IP: 1.52.141.147) has logged in.
[2016/3/26 - 12:27:05] Hunters_Nicola (ID: 6 | SQL ID: 3976 | Level: 1 | IP: 113.176.152.144) has disconnected.
[2016/3/26 - 12:27:06] Paul_Hardy (ID: 11 | SQL ID: 3977 | Level: 1 | IP: 101.99.63.10) has logged in.
[2016/3/26 - 12:29:21] Akat_SuKi (ID: 1 | SQL ID: 3935 | Level: 1 | IP: 113.174.164.74) has timed out.
[2016/3/26 - 12:29:27] dosu_ajinma (ID: 8 | SQL ID: 3957 | Level: 2 | IP: 1.52.141.147) has disconnected.
[2016/3/26 - 12:29:43] KenTon_Jvore (ID: 4 | SQL ID: 3974 | Level: 2 | IP: 113.176.206.2) has disconnected.
[2016/3/26 - 12:30:16] KenTon_Jvore (ID: 1 | SQL ID: 3974 | Level: 2 | IP: 113.176.206.2) has logged in.
[2016/3/26 - 12:31:29] dosu_ajinma (ID: 4 | SQL ID: 3957 | Level: 2 | IP: 1.52.141.147) has logged in.
[2016/3/26 - 12:31:56] dosu_ajinma (ID: 4 | SQL ID: 3957 | Level: 2 | IP: 1.52.141.147) has disconnected.
[2016/3/26 - 12:32:24] dosu_ajinma (ID: 4 | SQL ID: 3957 | Level: 2 | IP: 1.52.141.147) has logged in.
[2016/3/26 - 12:32:31] dosu_ajinma (ID: 4 | SQL ID: 3957 | Level: 2 | IP: 1.52.141.147) has disconnected.
[2016/3/26 - 12:32:56] dosu_ajinma (ID: 4 | SQL ID: 3957 | Level: 2 | IP: 1.52.141.147) has logged in.
[2016/3/26 - 12:33:05] dosu_ajinma (ID: 4 | SQL ID: 3957 | Level: 2 | IP: 1.52.141.147) has disconnected.
[2016/3/26 - 12:33:30] dosu_ajinma (ID: 4 | SQL ID: 3957 | Level: 2 | IP: 1.52.141.147) has logged in.
[2016/3/26 - 12:34:08] dosu_ajinma (ID: 4 | SQL ID: 3957 | Level: 2 | IP: 1.52.141.147) has disconnected.
[2016/3/26 - 12:35:00] dosu_ajinma (ID: 4 | SQL ID: 3957 | Level: 2 | IP: 1.52.141.147) has logged in.
[2016/3/26 - 12:35:56] Nghi_Vip (ID: 6 | SQL ID: 3945 | Level: 1 | IP: 115.79.102.70) has logged in.
[2016/3/26 - 12:36:12] Zeus_Khaq (ID: 3 | SQL ID: 3973 | Level: 1 | IP: 115.78.124.205) has timed out.
[2016/3/26 - 12:36:25] Zeus_Khaq (ID: 3 | SQL ID: 3973 | Level: 1 | IP: 115.78.124.205) has logged in.
[2016/3/26 - 12:37:12] Trong_Nghia (ID: 8 | SQL ID: 3978 | Level: 1 | IP: 14.183.227.250) has logged in.
[2016/3/26 - 12:37:50] Le_Trong (ID: 10 | SQL ID: 3958 | Level: 1 | IP: 1.52.141.147) has timed out.
[2016/3/26 - 12:38:01] Paul_Hardy (ID: 11 | SQL ID: 3977 | Level: 1 | IP: 101.99.63.10) has disconnected.
[2016/3/26 - 12:38:12] Le_Trong (ID: 10 | SQL ID: 3958 | Level: 1 | IP: 1.52.141.147) has logged in.
[2016/3/26 - 12:40:04] dosu_ajinma (ID: 4 | SQL ID: 3957 | Level: 2 | IP: 1.52.141.147) has timed out.
[2016/3/26 - 12:41:35] Battle_luc (ID: 4 | SQL ID: 3979 | Level: 1 | IP: 115.79.36.137) has logged in.
[2016/3/26 - 12:41:47] Trong_Nghia (ID: 8 | SQL ID: 3978 | Level: 1 | IP: 14.183.227.250) has disconnected.
[2016/3/26 - 12:42:01] Battle_luc (ID: 4 | SQL ID: 3979 | Level: 1 | IP: 115.79.36.137) has disconnected.
[2016/3/26 - 12:42:14] Le_Trong (ID: 10 | SQL ID: 3958 | Level: 1 | IP: 1.52.141.147) has disconnected.
[2016/3/26 - 12:42:16] Nghi_Vip (ID: 6 | SQL ID: 3945 | Level: 1 | IP: 115.79.102.70) has disconnected.
[2016/3/26 - 12:42:31] Battle_luc (ID: 4 | SQL ID: 3979 | Level: 1 | IP: 115.79.36.137) has logged in.
[2016/3/26 - 12:43:20] dosu_ajinma (ID: 6 | SQL ID: 3957 | Level: 2 | IP: 1.52.141.147) has logged in.
